"Id","ExpectedTask","TopTask","TopTarget","TopSemanticScore","TopKeywordScore","TopFinalScore","SecondTask","SecondFinalScore","Margin","Status","ReasonCode","TopPassed","AcceptedAndPassed","LatencyMs","Question","Error","PSComputerName","RunspaceId","PSShowComputerName","PSSourceJobInstanceId"
"11","GENERAL","DAILY","general","0.590517436451391","0","0.590517436451391","GENERAL","0.553477103891479","0.0370403325599127","ROUTED","ACCEPTED","False","False","680","为什么良好的睡眠会影响第二天的注意力？","","localhost","647899b8-84b2-4743-9f3f-8ef6e0c9f2e6","False","6f3d0ad1-c149-478f-894b-d14aed28e0f9"
"12","GENERAL","CODING","coding","0.598852383209591","0","0.598852383209591","GENERAL","0.555091590979922","0.0437607922296683","ROUTED","ACCEPTED","False","False","705","请说明开源软件通常是怎样运作的。","","localhost","f8e8cb5c-c014-4276-9c31-ef79db98f7d1","False","d0d0ce76-5e0b-46d3-8487-b2a2ce2a879e"
"13","GENERAL","GENERAL","general","0.588488928225427","1","0.650215588991613","DAILY","0.572938950673368","0.0772766383182449","ROUTED","ACCEPTED","True","True","527","给一个刚进入大学的新生三条适应建议。","","localhost","4903d71f-4108-4ad2-8c4e-10db67a8a0c5","False","8e8f3b0f-9d19-4e6b-9701-f1cfeb2ffde9"
"14","GENERAL","GENERAL","general","0.529541849757999","0","0.529541849757999","DAILY","0.505449080852461","0.0240927689055381","ROUTED","ACCEPTED","True","True","627","太阳能和风能分别适合什么样的使用场景？","","localhost","20ac923e-da54-4a46-98ca-b9795c24302e","False","06299d8d-25ed-4cb1-95e1-18b293040a31"
"15","GENERAL","GENERAL","general","0.56113262646368","1","0.626962732494128","LITERARY","0.560137493616718","0.0668252388774102","ROUTED","ACCEPTED","True","True","677","为什么同一件事情会被不同的人理解成不同含义？","","localhost","745bfed6-a0c8-4908-90c6-d78c7894e0e9","False","7444b659-c3b4-4bf1-9ff4-25205e262e9d"
"16","GENERAL","GENERAL","general","0.577684570116974","0","0.577684570116974","DAILY","0.548701715982045","0.0289828541349284","ROUTED","ACCEPTED","True","True","494","请梳理一次有效沟通通常包含哪些环节。","","localhost","02324ecf-b54b-4824-b1a1-f82355ac92d9","False","473316a4-194c-4c6c-811e-a3084e2aad84"
"17","GENERAL","GENERAL","general","0.660106590493281","0","0.660106590493281","DAILY","0.593600178941929","0.0665064115513518","ROUTED","ACCEPTED","True","True","541","面对两个都不错的选择时，可以怎样做决定？","","localhost","647899b8-84b2-4743-9f3f-8ef6e0c9f2e6","False","6f3d0ad1-c149-478f-894b-d14aed28e0f9"
"18","GENERAL","GENERAL","general","0.550917857400919","1","0.618280178790782","DAILY","0.522471499820982","0.0958086789697993","ROUTED","ACCEPTED","True","True","567","用一个生活中的例子解释什么叫机会成本。","","localhost","f8e8cb5c-c014-4276-9c31-ef79db98f7d1","False","d0d0ce76-5e0b-46d3-8487-b2a2ce2a879e"
"19","GENERAL","GENERAL","general","0.527834038920707","0","0.527834038920707","DAILY","0.478305307828935","0.0495287310917724","ROUTED","ACCEPTED","True","True","672","请客观评价短视频对知识获取的影响。","","localhost","4903d71f-4108-4ad2-8c4e-10db67a8a0c5","False","8e8f3b0f-9d19-4e6b-9701-f1cfeb2ffde9"
"20","GENERAL","DAILY","general","0.552807976705981","0","0.552807976705981","GENERAL","0.500447738074513","0.0523602386314681","ROUTED","ACCEPTED","False","False","691","如果只能保留一个好习惯，你认为哪个最值得保留？","","localhost","20ac923e-da54-4a46-98ca-b9795c24302e","False","06299d8d-25ed-4cb1-95e1-18b293040a31"
"21","DAILY","DAILY","general","0.82988782032725","0","0.82988782032725","GENERAL","0.568348097242573","0.261539723084678","ROUTED","ACCEPTED","True","True","565","我明天上午有三门课，下午还要完成作业，怎样安排比较合理？","","localhost","745bfed6-a0c8-4908-90c6-d78c7894e0e9","False","7444b659-c3b4-4bf1-9ff4-25205e262e9d"
"22","DAILY","DAILY","general","0.656709255982892","0","0.656709255982892","GENERAL","0.565862552032617","0.0908467039502756","ROUTED","ACCEPTED","True","True","571","帮我把买菜、取快递、洗衣服和复习英语排出先后顺序。","","localhost","02324ecf-b54b-4824-b1a1-f82355ac92d9","False","473316a4-194c-4c6c-811e-a3084e2aad84"
"23","DAILY","DAILY","general","0.70793172575046","0","0.70793172575046","GENERAL","0.550679512810267","0.157252212940193","ROUTED","ACCEPTED","True","True","564","我总是在睡前刷手机到很晚，怎样逐步调整作息？","","localhost","647899b8-84b2-4743-9f3f-8ef6e0c9f2e6","False","6f3d0ad1-c149-478f-894b-d14aed28e0f9"
"24","DAILY","DAILY","general","0.789143597502465","0","0.789143597502465","GENERAL","0.563299691399281","0.225843906103184","ROUTED","ACCEPTED","True","True","564","下周要考试，但我每天只有两个小时空闲，该如何分配？","","localhost","f8e8cb5c-c014-4276-9c31-ef79db98f7d1","False","d0d0ce76-5e0b-46d3-8487-b2a2ce2a879e"
"25","DAILY","DAILY","general","0.765628271328603","0","0.765628271328603","CODING","0.55890078179013","0.206727489538472","ROUTED","ACCEPTED","True","True","520","请为我设计一个不超过三十分钟的晨间流程。","","localhost","4903d71f-4108-4ad2-8c4e-10db67a8a0c5","False","8e8f3b0f-9d19-4e6b-9701-f1cfeb2ffde9"
"26","DAILY","DAILY","general","0.700273718690887","0","0.700273718690887","GENERAL","0.582597703574139","0.117676015116748","ROUTED","ACCEPTED","True","True","534","我今晚需要读书、运动和整理房间，先做什么更合适？","","localhost","20ac923e-da54-4a46-98ca-b9795c24302e","False","06299d8d-25ed-4cb1-95e1-18b293040a31"
"27","DAILY","DAILY","general","0.630959601446485","0","0.630959601446485","GENERAL","0.490965096732654","0.139994504713831","ROUTED","ACCEPTED","True","True","533","怎样在一周内养成每天喝足够水的习惯？","","localhost","745bfed6-a0c8-4908-90c6-d78c7894e0e9","False","7444b659-c3b4-4bf1-9ff4-25205e262e9d"
"28","DAILY","DAILY","general","0.762865953183649","0","0.762865953183649","GENERAL","0.597155237273175","0.165710715910474","ROUTED","ACCEPTED","True","True","612","周末想兼顾休息和复习，请给出一个轻松的安排。","","localhost","02324ecf-b54b-4824-b1a1-f82355ac92d9","False","473316a4-194c-4c6c-811e-a3084e2aad84"
"29","DAILY","DAILY","general","0.796278546101316","1","0.826836764186119","GENERAL","0.559580262131394","0.267256502054724","ROUTED","ACCEPTED","True","True","549","我容易忘记交作业，有什么简单的提醒办法？","","localhost","647899b8-84b2-4743-9f3f-8ef6e0c9f2e6","False","6f3d0ad1-c149-478f-894b-d14aed28e0f9"
"30","DAILY","DAILY","general","0.702013520478753","0","0.702013520478753","GENERAL","0.580325162659659","0.121688357819093","ROUTED","ACCEPTED","True","True","661","请把“准备面试”拆成未来五天每天可以完成的小目标。","","localhost","f8e8cb5c-c014-4276-9c31-ef79db98f7d1","False","d0d0ce76-5e0b-46d3-8487-b2a2ce2a879e"
"31","DAILY","DAILY","general","0.742910548915268","0","0.742910548915268","GENERAL","0.541302082964863","0.201608465950405","ROUTED","ACCEPTED","True","True","555","上午精神最好、晚上容易疲惫，我该怎样分配学习内容？","","localhost","4903d71f-4108-4ad2-8c4e-10db67a8a0c5","False","8e8f3b0f-9d19-4e6b-9701-f1cfeb2ffde9"
"32","DAILY","DAILY","general","0.665285390829817","0","0.665285390829817","GENERAL","0.586828863335385","0.0784565274944321","ROUTED","ACCEPTED","True","True","541","帮我制定一份宿舍大扫除的执行顺序。","","localhost","20ac923e-da54-4a46-98ca-b9795c24302e","False","06299d8d-25ed-4cb1-95e1-18b293040a31"
"33","DAILY","DAILY","general","0.706783371280882","0","0.706783371280882","GENERAL","0.547738671734219","0.159044699546663","ROUTED","ACCEPTED","True","True","579","我每天通勤四十分钟，可以怎样利用这段时间？","","localhost","745bfed6-a0c8-4908-90c6-d78c7894e0e9","False","7444b659-c3b4-4bf1-9ff4-25205e262e9d"
"34","DAILY","DAILY","general","0.803565690415492","0","0.803565690415492","GENERAL","0.648263021650013","0.155302668765479","ROUTED","ACCEPTED","True","True","701","明天下午两点有会议，请安排我之前需要完成的准备事项。","","localhost","02324ecf-b54b-4824-b1a1-f82355ac92d9","False","473316a4-194c-4c6c-811e-a3084e2aad84"
"35","DAILY","DAILY","general","0.737561738083956","0","0.737561738083956","CODING","0.545956313487467","0.191605424596489","ROUTED","ACCEPTED","True","True","728","怎样减少拖延，同时又不把一天安排得太紧张？","","localhost","647899b8-84b2-4743-9f3f-8ef6e0c9f2e6","False","6f3d0ad1-c149-478f-894b-d14aed28e0f9"
"36","DAILY","DAILY","general","0.709447613060484","0","0.709447613060484","GENERAL","0.620370116875143","0.0890774961853409","ROUTED","ACCEPTED","True","True","909","请给我一份外出旅行前一天的检查清单。","","localhost","f8e8cb5c-c014-4276-9c31-ef79db98f7d1","False","d0d0ce76-5e0b-46d3-8487-b2a2ce2a879e"
"37","DAILY","DAILY","general","0.618538555067891","0","0.618538555067891","LITERARY","0.523392404516457","0.095146150551434","ROUTED","ACCEPTED","True","True","591","我想坚持每晚阅读二十分钟，应该如何开始？","","localhost","4903d71f-4108-4ad2-8c4e-10db67a8a0c5","False","8e8f3b0f-9d19-4e6b-9701-f1cfeb2ffde9"
"38","DAILY","DAILY","general","0.691260975138161","0","0.691260975138161","GENERAL","0.554350169483338","0.136910805654823","ROUTED","ACCEPTED","True","True","628","这周任务很多，如何区分必须完成和可以推迟的事情？","","localhost","20ac923e-da54-4a46-98ca-b9795c24302e","False","06299d8d-25ed-4cb1-95e1-18b293040a31"
"39","DAILY","DAILY","general","0.822461940381679","0","0.822461940381679","GENERAL","0.648413730996536","0.174048209385144","ROUTED","ACCEPTED","True","True","814","帮我安排一次持续七天的早起尝试。","","localhost","745bfed6-a0c8-4908-90c6-d78c7894e0e9","False","7444b659-c3b4-4bf1-9ff4-25205e262e9d"
"40","DAILY","DAILY","general","0.704406236116122","0","0.704406236116122","GENERAL","0.604393045575425","0.100013190540696","ROUTED","ACCEPTED","True","True","1042","我希望今晚十一点前睡觉，请倒推出晚上的活动顺序。","","localhost","02324ecf-b54b-4824-b1a1-f82355ac92d9","False","473316a4-194c-4c6c-811e-a3084e2aad84"
"41","LITERARY","LITERARY","literary","0.556985566855007","0","0.556985566855007","GENERAL","0.468126457056853","0.0888591097981534","ROUTED","ACCEPTED","True","True","1146","把“夕阳落在旧屋顶上”扩写成一段有画面感的描写。","","localhost","647899b8-84b2-4743-9f3f-8ef6e0c9f2e6","False","6f3d0ad1-c149-478f-894b-d14aed28e0f9"
"42","LITERARY","LITERARY","literary","0.629873831363141","0","0.629873831363141","DAILY","0.533636803662127","0.0962370277010141","ROUTED","ACCEPTED","True","True","1775","请为一个发生在雨夜车站的故事设计开头。","","localhost","f8e8cb5c-c014-4276-9c31-ef79db98f7d1","False","d0d0ce76-5e0b-46d3-8487-b2a2ce2a879e"
"43","LITERARY","LITERARY","literary","0.70643047069515","0","0.70643047069515","GENERAL","0.592049933066363","0.114380537628787","ROUTED","ACCEPTED","True","True","777","这段话读起来太平淡，怎样让情绪更含蓄而有力量？","","localhost","4903d71f-4108-4ad2-8c4e-10db67a8a0c5","False","8e8f3b0f-9d19-4e6b-9701-f1cfeb2ffde9"
"44","LITERARY","LITERARY","literary","0.56247348307637","0","0.56247348307637","GENERAL","0.500604302399098","0.061869180677272","ROUTED","ACCEPTED","True","True","919","写四行文字表达离别，但不要直接出现“离开”二字。","","localhost","20ac923e-da54-4a46-98ca-b9795c24302e","False","06299d8d-25ed-4cb1-95e1-18b293040a31"
"45","LITERARY","LITERARY","literary","0.5082767352916","0","0.5082767352916","GENERAL","0.43208635554461","0.0761903797469909","ROUTED","ACCEPTED","True","True","1164","为一间临河的小书店取一个富有意境的名字。","","localhost","745bfed6-a0c8-4908-90c6-d78c7894e0e9","False","7444b659-c3b4-4bf1-9ff4-25205e262e9d"
"46","LITERARY","LITERARY","literary","0.560043430464733","0","0.560043430464733","CODING","0.474122737699416","0.0859206927653174","ROUTED","ACCEPTED","True","True","1940","分析《老人与海》中主人公面对失败时的态度。","","localhost","02324ecf-b54b-4824-b1a1-f82355ac92d9","False","473316a4-194c-4c6c-811e-a3084e2aad84"
"47","LITERARY","GENERAL","general","0.568610463223353","0","0.568610463223353","LITERARY","0.549395295494642","0.0192151677287109","REJECTED","AMBIGUOUS","False","False","2255","让“她走进空房间”这句话带上一种悬疑感。","","localhost","647899b8-84b2-4743-9f3f-8ef6e0c9f2e6","False","6f3d0ad1-c149-478f-894b-d14aed28e0f9"
"48","LITERARY","GENERAL","general","0.503664091403461","0","0.503664091403461","LITERARY","0.476331918538309","0.0273321728651526","ROUTED","ACCEPTED","False","False","1688","请以第一人称描述多年后回到故乡的感受。","","localhost","f8e8cb5c-c014-4276-9c31-ef79db98f7d1","False","d0d0ce76-5e0b-46d3-8487-b2a2ce2a879e"
"49","LITERARY","LITERARY","literary","0.584887030620542","0","0.584887030620542","DAILY","0.492461926544428","0.0924251040761143","ROUTED","ACCEPTED","True","True","1130","为校园故事设计两个性格互补的主要人物。","","localhost","4903d71f-4108-4ad2-8c4e-10db67a8a0c5","False","8e8f3b0f-9d19-4e6b-9701-f1cfeb2ffde9"
"50","LITERARY","LITERARY","literary","0.492107969399755","0","0.492107969399755","GENERAL","0.44593273093873","0.0461752384610249","REJECTED","LOW_CONFIDENCE","True","False","1626","怎样让一个反派角色显得真实而不是单纯邪恶？","","localhost","20ac923e-da54-4a46-98ca-b9795c24302e","False","06299d8d-25ed-4cb1-95e1-18b293040a31"
"51","LITERARY","LITERARY","literary","0.569257187990485","0","0.569257187990485","GENERAL","0.518571477640738","0.0506857103497479","ROUTED","ACCEPTED","True","True","2424","请评价这句话的节奏：“风穿过长巷，灯一盏盏熄灭。”","","localhost","745bfed6-a0c8-4908-90c6-d78c7894e0e9","False","7444b659-c3b4-4bf1-9ff4-25205e262e9d"
"52","LITERARY","LITERARY","literary","0.546760949810243","0","0.546760949810243","DAILY","0.516940308904564","0.0298206409056789","ROUTED","ACCEPTED","True","True","1747","用克制的语气写一段收到坏消息后的心理活动。","","localhost","02324ecf-b54b-4824-b1a1-f82355ac92d9","False","473316a4-194c-4c6c-811e-a3084e2aad84"
"53","LITERARY","LITERARY","literary","0.750142729113325","0","0.750142729113325","GENERAL","0.518007961577797","0.232134767535528","ROUTED","ACCEPTED","True","True","1591","为科幻故事构思一个出人意料但合理的结局。","","localhost","647899b8-84b2-4743-9f3f-8ef6e0c9f2e6","False","6f3d0ad1-c149-478f-894b-d14aed28e0f9"
"54","LITERARY","LITERARY","literary","0.620475798250433","0","0.620475798250433","DAILY","0.591869382934893","0.0286064153155405","ROUTED","ACCEPTED","True","True","1486","将“今天下雨了，我没有出门”改得更具氛围感。","","localhost","f8e8cb5c-c014-4276-9c31-ef79db98f7d1","False","d0d0ce76-5e0b-46d3-8487-b2a2ce2a879e"
"55","LITERARY","LITERARY","literary","0.609848166266139","0","0.609848166266139","GENERAL","0.59400559083184","0.0158425754342986","REJECTED","AMBIGUOUS","True","False","2348","解释一个故事采用倒叙开场可能产生什么效果。","","localhost","4903d71f-4108-4ad2-8c4e-10db67a8a0c5","False","8e8f3b0f-9d19-4e6b-9701-f1cfeb2ffde9"
"56","LITERARY","LITERARY","literary","0.647421689519084","0","0.647421689519084","GENERAL","0.527859304012247","0.119562385506837","ROUTED","ACCEPTED","True","True","2142","请写一段适合作为咖啡店海报标题的短句。","","localhost","20ac923e-da54-4a46-98ca-b9795c24302e","False","06299d8d-25ed-4cb1-95e1-18b293040a31"
"57","LITERARY","LITERARY","literary","0.562574558457834","0","0.562574558457834","GENERAL","0.498470927401632","0.0641036310562023","ROUTED","ACCEPTED","True","True","1498","比较热烈表达和留白表达在情感描写中的差异。","","localhost","745bfed6-a0c8-4908-90c6-d78c7894e0e9","False","7444b659-c3b4-4bf1-9ff4-25205e262e9d"
"58","LITERARY","LITERARY","literary","0.577434288334118","0","0.577434288334118","GENERAL","0.415294580712879","0.162139707621239","ROUTED","ACCEPTED","True","True","1195","给一篇关于童年夏天的文章拟三个标题。","","localhost","02324ecf-b54b-4824-b1a1-f82355ac92d9","False","473316a4-194c-4c6c-811e-a3084e2aad84"
"59","LITERARY","LITERARY","literary","0.51559518694274","0","0.51559518694274","GENERAL","0.502430498207784","0.0131646887349552","REJECTED","AMBIGUOUS","True","False","1169","以“最后一班车已经开走”为首句继续写一小段。","","localhost","647899b8-84b2-4743-9f3f-8ef6e0c9f2e6","False","6f3d0ad1-c149-478f-894b-d14aed28e0f9"
"60","LITERARY","LITERARY","literary","0.558854956997028","0","0.558854956997028","CODING","0.54247889196087","0.0163760650361581","REJECTED","AMBIGUOUS","True","False","1013","分析一个角色反复看表这一细节可以暗示什么。","","localhost","f8e8cb5c-c014-4276-9c31-ef79db98f7d1","False","d0d0ce76-5e0b-46d3-8487-b2a2ce2a879e"
"61","CODING","CODING","coding","0.602086084704534","0","0.602086084704534","DAILY","0.545533634957501","0.0565524497470323","ROUTED","ACCEPTED","True","True","1522","一个服务启动后立刻退出，却没有明显报错，应该从哪些方向定位？","","localhost","4903d71f-4108-4ad2-8c4e-10db67a8a0c5","False","8e8f3b0f-9d19-4e6b-9701-f1cfeb2ffde9"
"62","CODING","CODING","coding","0.753783022875056","0","0.753783022875056","GENERAL","0.532770306086333","0.221012716788723","ROUTED","ACCEPTED","True","True","1412","为什么对象明明已经创建，调用方法时仍可能出现空指针异常？","","localhost","20ac923e-da54-4a46-98ca-b9795c24302e","False","06299d8d-25ed-4cb1-95e1-18b293040a31"
"63","CODING","CODING","coding","0.607312741284146","1","0.666215830091524","DAILY","0.533360486904514","0.13285534318701","ROUTED","ACCEPTED","True","True","1038","设计一个接口，使客户端可以分页查询历史消息。","","localhost","745bfed6-a0c8-4908-90c6-d78c7894e0e9","False","7444b659-c3b4-4bf1-9ff4-25205e262e9d"
"64","CODING","CODING","coding","0.597789383987103","0","0.597789383987103","DAILY","0.521148446629266","0.0766409373578363","ROUTED","ACCEPTED","True","True","1196","两个线程同时修改同一条记录时，怎样避免数据互相覆盖？","","localhost","02324ecf-b54b-4824-b1a1-f82355ac92d9","False","473316a4-194c-4c6c-811e-a3084e2aad84"
"65","CODING","CODING","coding","0.795083895364807","0","0.795083895364807","DAILY","0.559279813896468","0.23580408146834","ROUTED","ACCEPTED","True","True","1199","一个查询在数据量变大后越来越慢，应该怎样排查？","","localhost","647899b8-84b2-4743-9f3f-8ef6e0c9f2e6","False","6f3d0ad1-c149-478f-894b-d14aed28e0f9"
"66","CODING","CODING","coding","0.631097216227866","0","0.631097216227866","GENERAL","0.542756659973686","0.0883405562541796","ROUTED","ACCEPTED","True","True","1205","请解释依赖注入为什么有利于单元测试。","","localhost","f8e8cb5c-c014-4276-9c31-ef79db98f7d1","False","d0d0ce76-5e0b-46d3-8487-b2a2ce2a879e"
"67","CODING","CODING","coding","0.527749497191454","0","0.527749497191454","DAILY","0.481162998734844","0.0465864984566097","ROUTED","ACCEPTED","True","True","1121","怎样让文件路径校验避免用户访问授权目录之外的位置？","","localhost","4903d71f-4108-4ad2-8c4e-10db67a8a0c5","False","8e8f3b0f-9d19-4e6b-9701-f1cfeb2ffde9"
"68","CODING","CODING","coding","0.719163752137158","0","0.719163752137158","DAILY","0.546416451977561","0.172747300159597","ROUTED","ACCEPTED","True","True","1134","一个请求偶尔返回 500，但重新请求又成功，如何定位原因？","","localhost","20ac923e-da54-4a46-98ca-b9795c24302e","False","06299d8d-25ed-4cb1-95e1-18b293040a31"
"69","CODING","CODING","coding","0.618274517152841","0","0.618274517152841","DAILY","0.589321156082896","0.0289533610699449","ROUTED","ACCEPTED","True","True","1243","如何设计可回滚的文件修改操作？","","localhost","745bfed6-a0c8-4908-90c6-d78c7894e0e9","False","7444b659-c3b4-4bf1-9ff4-25205e262e9d"
"70","CODING","DAILY","general","0.591796303656761","0","0.591796303656761","CODING","0.568152907956379","0.0236433957003815","ROUTED","ACCEPTED","False","False","1272","请给出一个适合存储聊天消息的表结构。","","localhost","02324ecf-b54b-4824-b1a1-f82355ac92d9","False","473316a4-194c-4c6c-811e-a3084e2aad84"
"71","CODING","CODING","coding","0.561908333840953","0","0.561908333840953","GENERAL","0.551614377205087","0.0102939566358659","REJECTED","AMBIGUOUS","True","False","1172","为什么在循环中频繁拼接字符串可能影响性能？","","localhost","647899b8-84b2-4743-9f3f-8ef6e0c9f2e6","False","6f3d0ad1-c149-478f-894b-d14aed28e0f9"
"72","CODING","CODING","coding","0.661343639342945","1","0.712142093441504","DAILY","0.523826144425851","0.188315949015653","ROUTED","ACCEPTED","True","True","1127","如果第三方接口响应很慢，后端应当设置哪些保护措施？","","localhost","f8e8cb5c-c014-4276-9c31-ef79db98f7d1","False","d0d0ce76-5e0b-46d3-8487-b2a2ce2a879e"
"73","CODING","CODING","coding","0.652153395767767","0","0.652153395767767","DAILY","0.483113369998303","0.169040025769464","ROUTED","ACCEPTED","True","True","1241","怎样测试控制器在请求参数为空时返回正确的错误信息？","","localhost","4903d71f-4108-4ad2-8c4e-10db67a8a0c5","False","8e8f3b0f-9d19-4e6b-9701-f1cfeb2ffde9"
"74","CODING","CODING","coding","0.548520231155627","0","0.548520231155627","GENERAL","0.518279072688831","0.0302411584667962","ROUTED","ACCEPTED","True","True","1331","一个事务方法内部调用另一个事务方法时可能遇到什么问题？","","localhost","20ac923e-da54-4a46-98ca-b9795c24302e","False","06299d8d-25ed-4cb1-95e1-18b293040a31"
"75","CODING","GENERAL","general","0.495105338740966","0","0.495105338740966","LITERARY","0.477448291155613","0.0176570475853525","REJECTED","LOW_CONFIDENCE","False","False","1171","请说明乐观锁和悲观锁分别适合什么场景。","","localhost","745bfed6-a0c8-4908-90c6-d78c7894e0e9","False","7444b659-c3b4-4bf1-9ff4-25205e262e9d"
"76","CODING","CODING","coding","0.60263655820174","0","0.60263655820174","GENERAL","0.457188848141375","0.145447710060365","ROUTED","ACCEPTED","True","True","1262","如何把模型供应商的不同调用协议封装成可扩展结构？","","localhost","02324ecf-b54b-4824-b1a1-f82355ac92d9","False","473316a4-194c-4c6c-811e-a3084e2aad84"
"77","CODING","CODING","coding","0.59244248660772","0","0.59244248660772","DAILY","0.48452536931059","0.10791711729713","ROUTED","ACCEPTED","True","True","1131","程序读取中文文件后出现乱码，应该检查哪些编码设置？","","localhost","647899b8-84b2-4743-9f3f-8ef6e0c9f2e6","False","6f3d0ad1-c149-478f-894b-d14aed28e0f9"
"78","CODING","CODING","coding","0.559779653849896","0","0.559779653849896","GENERAL","0.544609069243106","0.0151705846067904","REJECTED","AMBIGUOUS","True","False","1118","为什么把密钥直接返回给前端是危险的？","","localhost","f8e8cb5c-c014-4276-9c31-ef79db98f7d1","False","d0d0ce76-5e0b-46d3-8487-b2a2ce2a879e"
"79","CODING","CODING","coding","0.589808616485539","0","0.589808616485539","DAILY","0.541756711592739","0.0480519048928005","ROUTED","ACCEPTED","True","True","1163","设计一个策略，让主路由失败后自动切换到备用方式。","","localhost","4903d71f-4108-4ad2-8c4e-10db67a8a0c5","False","8e8f3b0f-9d19-4e6b-9701-f1cfeb2ffde9"
"80","CODING","CODING","coding","0.587372310765275","0","0.587372310765275","DAILY","0.553923160432732","0.0334491503325427","ROUTED","ACCEPTED","True","True","1268","怎样为一个需要审批后才能执行的操作设计状态流转？","","localhost","20ac923e-da54-4a46-98ca-b9795c24302e","False","06299d8d-25ed-4cb1-95e1-18b293040a31"
"81","MATH","MATH","math","0.5215488596948","0","0.5215488596948","GENERAL","0.471738074105073","0.0498107855897273","ROUTED","ACCEPTED","True","True","1138","连续抛三次硬币，恰好两次正面朝上的可能性是多少？","","localhost","745bfed6-a0c8-4908-90c6-d78c7894e0e9","False","7444b659-c3b4-4bf1-9ff4-25205e262e9d"
"82","MATH","MATH","math","0.48576112659801","0","0.48576112659801","CODING","0.479621593032194","0.00613953356581504","REJECTED","LOW_CONFIDENCE","True","False","864","一个商品先涨价百分之二十再降价百分之二十，最终价格如何变化？","","localhost","02324ecf-b54b-4824-b1a1-f82355ac92d9","False","473316a4-194c-4c6c-811e-a3084e2aad84"
